complaint_id,shipment_id,customer_id,product_id,complaint_datetime,complaint_text,sentiment_label,named_entities,resolution_status
CMP-000528,SHP-002133,CUST-0023,PRD-060,2025-10-15 19:00:00,late delivery caused line stoppage at customer site. Product=Connector 060; shipment=SHP-002133; probable root cause=production_delay.,negative,PRODUCT:PRD-060;SHIPMENT:SHP-002133;CAUSE:production_delay,closed
CMP-000529,SHP-003508,CUST-0058,PRD-059,2026-05-12 19:00:00,late delivery caused line stoppage at customer site. Product=Control Board 059; shipment=SHP-003508; probable root cause=production_delay.,negative,PRODUCT:PRD-059;SHIPMENT:SHP-003508;CAUSE:production_delay,closed
CMP-000530,SHP-000354,CUST-0078,PRD-049,2026-02-01 10:00:00,late delivery caused line stoppage at customer site. Product=Power Unit 049; shipment=SHP-000354; probable root cause=production_delay.,negative,PRODUCT:PRD-049;SHIPMENT:SHP-000354;CAUSE:production_delay,closed
CMP-000531,SHP-003521,CUST-0101,PRD-076,2025-11-29 10:00:00,late delivery caused line stoppage at customer site. Product=Metal Housing 076; shipment=SHP-003521; probable root cause=logistics.,negative,PRODUCT:PRD-076;SHIPMENT:SHP-003521;CAUSE:logistics,closed
CMP-000532,SHP-001693,CUST-0116,PRD-016,2026-06-10 19:00:00,delivery arrived early and quality was acceptable. Product=Connector 016; shipment=SHP-001693; probable root cause=logistics.,positive,PRODUCT:PRD-016;SHIPMENT:SHP-001693;CAUSE:logistics,closed
CMP-000533,SHP-003120,CUST-0084,PRD-037,2025-10-24 19:00:00,late delivery caused line stoppage at customer site. Product=Control Board 037; shipment=SHP-003120; probable root cause=production_delay.,negative,PRODUCT:PRD-037;SHIPMENT:SHP-003120;CAUSE:production_delay,open
CMP-000534,SHP-001766,CUST-0021,PRD-023,2026-05-18 19:00:00,late delivery caused line stoppage at customer site. Product=Power Unit 023; shipment=SHP-001766; probable root cause=material_shortage.,negative,PRODUCT:PRD-023;SHIPMENT:SHP-001766;CAUSE:material_shortage,closed
CMP-000535,SHP-002107,CUST-0031,PRD-037,2026-04-18 13:00:00,late delivery caused line stoppage at customer site. Product=Control Board 037; shipment=SHP-002107; probable root cause=production_delay.,negative,PRODUCT:PRD-037;SHIPMENT:SHP-002107;CAUSE:production_delay,closed
CMP-000536,SHP-003737,CUST-0107,PRD-038,2026-05-12 12:00:00,delivery arrived early and quality was acceptable. Product=Connector 038; shipment=SHP-003737; probable root cause=logistics.,positive,PRODUCT:PRD-038;SHIPMENT:SHP-003737;CAUSE:logistics,open
CMP-000537,SHP-000670,CUST-0017,PRD-062,2026-01-08 18:00:00,wrong label on carton created receiving delay. Product=Sensor Module 062; shipment=SHP-000670; probable root cause=material_shortage.,negative,PRODUCT:PRD-062;SHIPMENT:SHP-000670;CAUSE:material_shortage,closed
CMP-000538,SHP-001008,CUST-0044,PRD-040,2026-01-04 18:00:00,wrong label on carton created receiving delay. Product=Control Board 040; shipment=SHP-001008; probable root cause=material_shortage.,negative,PRODUCT:PRD-040;SHIPMENT:SHP-001008;CAUSE:material_shortage,under_review
CMP-000539,SHP-001994,CUST-0006,PRD-078,2026-06-09 10:00:00,packaging was damaged but components passed inspection. Product=Connector 078; shipment=SHP-001994; probable root cause=quality_hold.,neutral,PRODUCT:PRD-078;SHIPMENT:SHP-001994;CAUSE:quality_hold,closed
CMP-000540,SHP-005190,CUST-0001,PRD-006,2026-05-16 12:00:00,late delivery caused line stoppage at customer site. Product=Sensor Module 006; shipment=SHP-005190; probable root cause=production_delay.,negative,PRODUCT:PRD-006;SHIPMENT:SHP-005190;CAUSE:production_delay,closed
CMP-000541,SHP-002000,CUST-0077,PRD-070,2026-02-26 15:00:00,surface scratch detected on incoming parts. Product=Industrial Switch 070; shipment=SHP-002000; probable root cause=on_time.,negative,PRODUCT:PRD-070;SHIPMENT:SHP-002000;CAUSE:on_time,closed
CMP-000542,SHP-003800,CUST-0110,PRD-002,2025-10-01 13:00:00,late delivery caused line stoppage at customer site. Product=Sensor Module 002; shipment=SHP-003800; probable root cause=production_delay.,negative,PRODUCT:PRD-002;SHIPMENT:SHP-003800;CAUSE:production_delay,closed
CMP-000543,SHP-000728,CUST-0051,PRD-064,2026-01-17 13:00:00,late delivery caused line stoppage at customer site. Product=Power Unit 064; shipment=SHP-000728; probable root cause=quality_hold.,negative,PRODUCT:PRD-064;SHIPMENT:SHP-000728;CAUSE:quality_hold,closed
CMP-000544,SHP-000896,CUST-0022,PRD-068,2026-06-14 11:00:00,surface scratch detected on incoming parts. Product=Connector 068; shipment=SHP-000896; probable root cause=on_time.,negative,PRODUCT:PRD-068;SHIPMENT:SHP-000896;CAUSE:on_time,open
CMP-000545,SHP-003426,CUST-0109,PRD-075,2026-01-17 08:00:00,late delivery caused line stoppage at customer site. Product=Industrial Switch 075; shipment=SHP-003426; probable root cause=logistics.,negative,PRODUCT:PRD-075;SHIPMENT:SHP-003426;CAUSE:logistics,open
CMP-000546,SHP-000360,CUST-0083,PRD-047,2025-12-24 15:00:00,surface scratch detected on incoming parts. Product=Metal Housing 047; shipment=SHP-000360; probable root cause=on_time.,negative,PRODUCT:PRD-047;SHIPMENT:SHP-000360;CAUSE:on_time,open
CMP-000547,SHP-002140,CUST-0075,PRD-037,2026-03-31 11:00:00,late delivery caused line stoppage at customer site. Product=Control Board 037; shipment=SHP-002140; probable root cause=logistics.,negative,PRODUCT:PRD-037;SHIPMENT:SHP-002140;CAUSE:logistics,closed
CMP-000548,SHP-002397,CUST-0077,PRD-048,2025-11-17 11:00:00,late delivery caused line stoppage at customer site. Product=Power Unit 048; shipment=SHP-002397; probable root cause=production_delay.,negative,PRODUCT:PRD-048;SHIPMENT:SHP-002397;CAUSE:production_delay,closed
CMP-000549,SHP-002879,CUST-0116,PRD-049,2025-12-20 14:00:00,late delivery caused line stoppage at customer site. Product=Power Unit 049; shipment=SHP-002879; probable root cause=logistics.,negative,PRODUCT:PRD-049;SHIPMENT:SHP-002879;CAUSE:logistics,closed
CMP-000550,SHP-002584,CUST-0067,PRD-032,2026-01-19 17:00:00,late delivery caused line stoppage at customer site. Product=Connector 032; shipment=SHP-002584; probable root cause=production_delay.,negative,PRODUCT:PRD-032;SHIPMENT:SHP-002584;CAUSE:production_delay,closed
CMP-000551,SHP-002475,CUST-0042,PRD-023,2025-10-08 18:00:00,packaging was damaged but components passed inspection. Product=Power Unit 023; shipment=SHP-002475; probable root cause=on_time.,neutral,PRODUCT:PRD-023;SHIPMENT:SHP-002475;CAUSE:on_time,under_review
CMP-000552,SHP-000551,CUST-0096,PRD-007,2025-12-29 15:00:00,delivery arrived early and quality was acceptable. Product=Control Board 007; shipment=SHP-000551; probable root cause=production_delay.,positive,PRODUCT:PRD-007;SHIPMENT:SHP-000551;CAUSE:production_delay,closed
CMP-000553,SHP-002347,CUST-0011,PRD-007,2026-02-10 13:00:00,surface scratch detected on incoming parts. Product=Control Board 007; shipment=SHP-002347; probable root cause=quality_hold.,negative,PRODUCT:PRD-007;SHIPMENT:SHP-002347;CAUSE:quality_hold,closed
CMP-000554,SHP-002866,CUST-0112,PRD-031,2025-11-03 10:00:00,late delivery caused line stoppage at customer site. Product=Connector 031; shipment=SHP-002866; probable root cause=production_delay.,negative,PRODUCT:PRD-031;SHIPMENT:SHP-002866;CAUSE:production_delay,closed
CMP-000555,SHP-003693,CUST-0050,PRD-080,2026-05-09 09:00:00,late delivery caused line stoppage at customer site. Product=Metal Housing 080; shipment=SHP-003693; probable root cause=production_delay.,negative,PRODUCT:PRD-080;SHIPMENT:SHP-003693;CAUSE:production_delay,under_review
CMP-000556,SHP-004244,CUST-0120,PRD-076,2025-09-22 16:00:00,technical support resolved the issue quickly. Product=Metal Housing 076; shipment=SHP-004244; probable root cause=on_time.,positive,PRODUCT:PRD-076;SHIPMENT:SHP-004244;CAUSE:on_time,open
CMP-000557,SHP-001400,CUST-0055,PRD-050,2026-04-21 10:00:00,late delivery caused line stoppage at customer site. Product=Control Board 050; shipment=SHP-001400; probable root cause=quality_hold.,negative,PRODUCT:PRD-050;SHIPMENT:SHP-001400;CAUSE:quality_hold,open
CMP-000558,SHP-000001,CUST-0071,PRD-075,2026-04-21 19:00:00,technical support resolved the issue quickly. Product=Industrial Switch 075; shipment=SHP-000001; probable root cause=production_delay.,positive,PRODUCT:PRD-075;SHIPMENT:SHP-000001;CAUSE:production_delay,closed
CMP-000559,SHP-003391,CUST-0011,PRD-010,2025-12-02 09:00:00,late delivery caused line stoppage at customer site. Product=Power Unit 010; shipment=SHP-003391; probable root cause=production_delay.,negative,PRODUCT:PRD-010;SHIPMENT:SHP-003391;CAUSE:production_delay,closed
CMP-000560,SHP-002029,CUST-0002,PRD-022,2026-02-03 08:00:00,late delivery caused line stoppage at customer site. Product=Industrial Switch 022; shipment=SHP-002029; probable root cause=production_delay.,negative,PRODUCT:PRD-022;SHIPMENT:SHP-002029;CAUSE:production_delay,closed
CMP-000561,SHP-001464,CUST-0104,PRD-036,2026-03-29 10:00:00,wrong label on carton created receiving delay. Product=Connector 036; shipment=SHP-001464; probable root cause=production_delay.,negative,PRODUCT:PRD-036;SHIPMENT:SHP-001464;CAUSE:production_delay,open
CMP-000562,SHP-002001,CUST-0024,PRD-019,2025-10-21 17:00:00,late delivery caused line stoppage at customer site. Product=Control Board 019; shipment=SHP-002001; probable root cause=logistics.,negative,PRODUCT:PRD-019;SHIPMENT:SHP-002001;CAUSE:logistics,closed
CMP-000563,SHP-003739,CUST-0074,PRD-036,2025-12-04 11:00:00,surface scratch detected on incoming parts. Product=Connector 036; shipment=SHP-003739; probable root cause=on_time.,negative,PRODUCT:PRD-036;SHIPMENT:SHP-003739;CAUSE:on_time,open
CMP-000564,SHP-000160,CUST-0091,PRD-076,2026-07-20 16:00:00,late delivery caused line stoppage at customer site. Product=Metal Housing 076; shipment=SHP-000160; probable root cause=quality_hold.,negative,PRODUCT:PRD-076;SHIPMENT:SHP-000160;CAUSE:quality_hold,closed
CMP-000565,SHP-002632,CUST-0066,PRD-038,2026-02-15 16:00:00,late delivery caused line stoppage at customer site. Product=Connector 038; shipment=SHP-002632; probable root cause=logistics.,negative,PRODUCT:PRD-038;SHIPMENT:SHP-002632;CAUSE:logistics,closed
CMP-000566,SHP-001572,CUST-0075,PRD-073,2026-07-13 12:00:00,technical support resolved the issue quickly. Product=Connector 073; shipment=SHP-001572; probable root cause=production_delay.,positive,PRODUCT:PRD-073;SHIPMENT:SHP-001572;CAUSE:production_delay,under_review
CMP-000567,SHP-000744,CUST-0111,PRD-071,2025-12-30 18:00:00,late delivery caused line stoppage at customer site. Product=Connector 071; shipment=SHP-000744; probable root cause=quality_hold.,negative,PRODUCT:PRD-071;SHIPMENT:SHP-000744;CAUSE:quality_hold,under_review
CMP-000568,SHP-002014,CUST-0042,PRD-023,2026-03-06 13:00:00,late delivery caused line stoppage at customer site. Product=Power Unit 023; shipment=SHP-002014; probable root cause=material_shortage.,negative,PRODUCT:PRD-023;SHIPMENT:SHP-002014;CAUSE:material_shortage,open
CMP-000569,SHP-001646,CUST-0081,PRD-053,2026-01-28 16:00:00,late delivery caused line stoppage at customer site. Product=Industrial Switch 053; shipment=SHP-001646; probable root cause=material_shortage.,negative,PRODUCT:PRD-053;SHIPMENT:SHP-001646;CAUSE:material_shortage,closed
CMP-000570,SHP-001587,CUST-0102,PRD-018,2026-06-18 08:00:00,late delivery caused line stoppage at customer site. Product=Sensor Module 018; shipment=SHP-001587; probable root cause=production_delay.,negative,PRODUCT:PRD-018;SHIPMENT:SHP-001587;CAUSE:production_delay,open
CMP-000571,SHP-001976,CUST-0035,PRD-034,2026-06-23 18:00:00,packaging was damaged but components passed inspection. Product=Power Unit 034; shipment=SHP-001976; probable root cause=on_time.,neutral,PRODUCT:PRD-034;SHIPMENT:SHP-001976;CAUSE:on_time,closed
CMP-000572,SHP-003496,CUST-0048,PRD-058,2026-02-13 08:00:00,late delivery caused line stoppage at customer site. Product=Sensor Module 058; shipment=SHP-003496; probable root cause=logistics.,negative,PRODUCT:PRD-058;SHIPMENT:SHP-003496;CAUSE:logistics,closed
CMP-000573,SHP-004724,CUST-0118,PRD-073,2026-02-14 08:00:00,late delivery caused line stoppage at customer site. Product=Connector 073; shipment=SHP-004724; probable root cause=material_shortage.,negative,PRODUCT:PRD-073;SHIPMENT:SHP-004724;CAUSE:material_shortage,under_review
CMP-000574,SHP-000315,CUST-0015,PRD-043,2025-11-29 18:00:00,delivery arrived early and quality was acceptable. Product=Industrial Switch 043; shipment=SHP-000315; probable root cause=on_time.,positive,PRODUCT:PRD-043;SHIPMENT:SHP-000315;CAUSE:on_time,open
CMP-000575,SHP-001242,CUST-0116,PRD-078,2026-05-23 12:00:00,late delivery caused line stoppage at customer site. Product=Connector 078; shipment=SHP-001242; probable root cause=logistics.,negative,PRODUCT:PRD-078;SHIPMENT:SHP-001242;CAUSE:logistics,closed
CMP-000576,SHP-003424,CUST-0107,PRD-064,2025-10-25 16:00:00,late delivery caused line stoppage at customer site. Product=Power Unit 064; shipment=SHP-003424; probable root cause=logistics.,negative,PRODUCT:PRD-064;SHIPMENT:SHP-003424;CAUSE:logistics,open
CMP-000577,SHP-003148,CUST-0077,PRD-075,2026-06-25 18:00:00,late delivery caused line stoppage at customer site. Product=Industrial Switch 075; shipment=SHP-003148; probable root cause=quality_hold.,negative,PRODUCT:PRD-075;SHIPMENT:SHP-003148;CAUSE:quality_hold,closed
CMP-000578,SHP-004116,CUST-0114,PRD-075,2025-12-27 17:00:00,late delivery caused line stoppage at customer site. Product=Industrial Switch 075; shipment=SHP-004116; probable root cause=logistics.,negative,PRODUCT:PRD-075;SHIPMENT:SHP-004116;CAUSE:logistics,open
CMP-000579,SHP-000489,CUST-0115,PRD-054,2026-05-19 14:00:00,late delivery caused line stoppage at customer site. Product=Power Unit 054; shipment=SHP-000489; probable root cause=logistics.,negative,PRODUCT:PRD-054;SHIPMENT:SHP-000489;CAUSE:logistics,closed
CMP-000580,SHP-004598,CUST-0015,PRD-014,2025-12-10 17:00:00,late delivery caused line stoppage at customer site. Product=Industrial Switch 014; shipment=SHP-004598; probable root cause=logistics.,negative,PRODUCT:PRD-014;SHIPMENT:SHP-004598;CAUSE:logistics,closed
CMP-000581,SHP-001468,CUST-0071,PRD-003,2025-12-21 09:00:00,late delivery caused line stoppage at customer site. Product=Power Unit 003; shipment=SHP-001468; probable root cause=quality_hold.,negative,PRODUCT:PRD-003;SHIPMENT:SHP-001468;CAUSE:quality_hold,closed
CMP-000582,SHP-004592,CUST-0090,PRD-057,2025-10-23 18:00:00,delivery arrived early and quality was acceptable. Product=Sensor Module 057; shipment=SHP-004592; probable root cause=production_delay.,positive,PRODUCT:PRD-057;SHIPMENT:SHP-004592;CAUSE:production_delay,closed
CMP-000583,SHP-005026,CUST-0078,PRD-074,2026-03-12 10:00:00,late delivery caused line stoppage at customer site. Product=Sensor Module 074; shipment=SHP-005026; probable root cause=production_delay.,negative,PRODUCT:PRD-074;SHIPMENT:SHP-005026;CAUSE:production_delay,closed
CMP-000584,SHP-001740,CUST-0060,PRD-002,2025-10-25 10:00:00,late delivery caused line stoppage at customer site. Product=Sensor Module 002; shipment=SHP-001740; probable root cause=production_delay.,negative,PRODUCT:PRD-002;SHIPMENT:SHP-001740;CAUSE:production_delay,under_review
CMP-000585,SHP-003597,CUST-0116,PRD-016,2026-01-03 11:00:00,late delivery caused line stoppage at customer site. Product=Connector 016; shipment=SHP-003597; probable root cause=logistics.,negative,PRODUCT:PRD-016;SHIPMENT:SHP-003597;CAUSE:logistics,closed
CMP-000586,SHP-000736,CUST-0103,PRD-006,2026-03-03 19:00:00,late delivery caused line stoppage at customer site. Product=Sensor Module 006; shipment=SHP-000736; probable root cause=production_delay.,negative,PRODUCT:PRD-006;SHIPMENT:SHP-000736;CAUSE:production_delay,closed
CMP-000587,SHP-000972,CUST-0050,PRD-027,2026-01-29 13:00:00,late delivery caused line stoppage at customer site. Product=Power Unit 027; shipment=SHP-000972; probable root cause=logistics.,negative,PRODUCT:PRD-027;SHIPMENT:SHP-000972;CAUSE:logistics,closed
CMP-000588,SHP-004049,CUST-0025,PRD-005,2026-01-16 08:00:00,technical support resolved the issue quickly. Product=Industrial Switch 005; shipment=SHP-004049; probable root cause=production_delay.,positive,PRODUCT:PRD-005;SHIPMENT:SHP-004049;CAUSE:production_delay,under_review
CMP-000589,SHP-000792,CUST-0106,PRD-080,2025-09-28 13:00:00,delivery arrived early and quality was acceptable. Product=Metal Housing 080; shipment=SHP-000792; probable root cause=production_delay.,positive,PRODUCT:PRD-080;SHIPMENT:SHP-000792;CAUSE:production_delay,closed
CMP-000590,SHP-003945,CUST-0005,PRD-032,2026-05-10 10:00:00,late delivery caused line stoppage at customer site. Product=Connector 032; shipment=SHP-003945; probable root cause=logistics.,negative,PRODUCT:PRD-032;SHIPMENT:SHP-003945;CAUSE:logistics,open
CMP-000591,SHP-000383,CUST-0080,PRD-039,2025-11-22 19:00:00,late delivery caused line stoppage at customer site. Product=Industrial Switch 039; shipment=SHP-000383; probable root cause=quality_hold.,negative,PRODUCT:PRD-039;SHIPMENT:SHP-000383;CAUSE:quality_hold,closed
CMP-000592,SHP-003359,CUST-0005,PRD-004,2025-10-13 15:00:00,delivery arrived early and quality was acceptable. Product=Control Board 004; shipment=SHP-003359; probable root cause=quality_hold.,positive,PRODUCT:PRD-004;SHIPMENT:SHP-003359;CAUSE:quality_hold,under_review
CMP-000593,SHP-004511,CUST-0112,PRD-053,2026-03-12 14:00:00,dimension deviation found during final assembly. Product=Industrial Switch 053; shipment=SHP-004511; probable root cause=logistics.,negative,PRODUCT:PRD-053;SHIPMENT:SHP-004511;CAUSE:logistics,closed
